CP,Năm,Kỳ,TÀI SẢN NGẮN HẠN (đồng),Tiền và tương đương tiền (đồng),Giá trị thuần đầu tư ngắn hạn (đồng),Các khoản phải thu ngắn hạn (đồng),Hàng tồn kho ròng,Tài sản lưu động khác,TÀI SẢN DÀI HẠN (đồng),Phải thu về cho vay dài hạn (đồng),Tài sản cố định (đồng),Giá trị ròng tài sản đầu tư,Đầu tư dài hạn (đồng),Tài sản dài hạn khác,TỔNG CỘNG TÀI SẢN (đồng),NỢ PHẢI TRẢ (đồng),Nợ ngắn hạn (đồng),Nợ dài hạn (đồng),VỐN CHỦ SỞ HỮU (đồng),Vốn và các quỹ (đồng),Các quỹ khác,Lãi chưa phân phối (đồng),LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,TỔNG CỘNG NGUỒN VỐN (đồng),Trả trước cho người bán ngắn hạn (đồng),Phải thu về cho vay ngắn hạn (đồng),"Hàng tồn kho, ròng (đồng)",Tài sản lưu động khác (đồng),Quỹ đầu tư và phát triển (đồng),Cổ phiếu phổ thông (đồng),Vốn góp của chủ sở hữu (đồng),Trái phiếu chuyển đổi (đồng),Vay và nợ thuê tài chính dài hạn (đồng),Người mua trả tiền trước ngắn hạn (đồng),Vay và nợ thuê tài chính ngắn hạn (đồng),Lợi thế thương mại (đồng),Trả trước dài hạn (đồng),Tài sản dài hạn khác (đồng),Phải thu dài hạn khác (đồng),Phải thu dài hạn (đồng),Tiền gửi tại ngân hàng nhà nước Việt Nam,Tiền gửi tại các TCTD khác và cho vay các TCTD khác,Chứng khoán kinh doanh,_Chứng khoán kinh doanh,Dự phòng giảm giá chứng khoán kinh doanh,Các công cụ tài chính phái sinh và khoản nợ tài chính khác,Cho vay khách hàng,_Cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,Chứng khoán đầu tư,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng giảm giá chứng khoán đầu tư,Đầu tư vào công ty liên doanh,Dự phòng giảm giá đầu tư dài hạn,Tài sản cố định hữu hình,Tài sản cố định vô hình,Tài sản Có khác,Các khoản nợ chính phủ và NHNN Việt Nam,Tiền gửi và vay các Tổ chức tín dụng khác,Tiền gửi của khách hàng,_Các công cụ tài chính phái sinh và khoản nợ tài chính khác,"Vốn tài trợ, uỷ thác đầu tư của CP và các tổ chức TD khác",Phát hành giấy tờ có giá,Các khoản nợ khác,Vốn của tổ chức tín dụng,Quỹ của tổ chức tín dụng,Chênh lệch tỷ giá hối đoái,Đầu tư vào công ty con,Tài sản cố định thuê tài chính,Chênh lệch đánh giá lại tài sản,Cổ đông thiểu số,Lợi thế thương mại,Vốn Ngân sách nhà nước và quỹ khác,_Các quỹ khác
CII,2021,2,11851263686602.0,396301388526,653980206875.0,5166537536425.0,5412981964944.0,221462589832.0,18390317851311.0,1656433143839.0,8442955104882,58600538470.0,1423838786339.0,2660416661238.0,30241581537913,22450694618676,9177899570457.0,13272795048219.0,7790886919237,7790886919237.0,6660084447.0,2259955237889,3035238352743.0,30241581537913,814530902311.0,1514981750762.0,5412981964944.0,0.0,259342605111.0,2832095780000.0,2832095780000,0.0,13073904779712.0,1711765336259.0,4426780936467.0,1227526353293.0,1116032879305.0,409045005000.0,1836847647899.0,3500444910662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2021,1,11539914726798.0,426464153446,676209912929.0,4927263632377.0,5305954467477.0,204022560569.0,18415168930708.0,1611780000000.0,5321331325256,59214161869.0,1425783676283.0,2586044312737.0,29955083657506,22201338221782,9287950233046.0,12913387988736.0,7753745435724,7753745435724.0,6660084447.0,2259533997883,3012852163918.0,29955083657506,837122284673.0,1462586987749.0,5305954467477.0,0.0,245952550429.0,2831681520000.0,2831681520000,0.0,12717071647657.0,1807916293885.0,4365025624675.0,1287179109301.0,977692248141.0,409046105000.0,1892452317403.0,3511271568938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2020,4,11067706820253.0,439000985694,692110345806.0,4994063932530.0,4778732837263.0,163798718960.0,18556125991565.0,1565280000000.0,5352956044162,59827785268.0,1380677544983.0,2608545402422.0,29623832811818,21714913282369,8087278204529.0,13627635077840.0,7908919529449,7908919529449.0,6660084447.0,2417790082453,3019353968529.0,29623832811818,833457940316.0,1599216436186.0,4778732837263.0,0.0,236368754973.0,2831681520000.0,2831681520000,0.0,13352267120196.0,1658956910778.0,3233794815468.0,1346831865306.0,959074296074.0,409046105000.0,1763174983902.0,3368031514777.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2020,3,11353272504160.0,542431842413,725151951215.0,4430231821069.0,5403267669899.0,252189219564.0,19216878904848.0,2046705250000.0,5459118032455,279191589520.0,1361161808426.0,2629755660515.0,30570151409008,22080001964902,9241815671644.0,12838186293258.0,8490149444106,8490149444106.0,6660084447.0,2697357663033,3317841827989.0,30570151409008,1107299185067.0,1013341490160.0,5403267669899.0,0.0,239543229590.0,2831681520000.0,2831681520000,0.0,12564870602176.0,1642369944670.0,3550935690983.0,1406484621313.0,944744984301.0,409046105000.0,1879881631137.0,3988553030631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2020,2,11588369776989.0,697609746939,694651951215.0,3652548852722.0,6259839294094.0,283719932019.0,19048646341327.0,1931705250000.0,5524422085503,280847862793.0,1658545403561.0,2566107475646.0,30637016118316,22212152869253,11174738902298.0,11037413966955.0,8424863249063,8424863249063.0,6660084447.0,2670319262809,3279594033170.0,30637016118316,898251960723.0,883510197676.0,6261082098378.0,0.0,239543229590.0,2831681520000.0,2831681520000,0.0,10841280924433.0,1972782379768.0,4543515678984.0,1466137377318.0,835887882694.0,723576137075.0,1718539555836.0,3682003308642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2020,1,12739015793801.0,1932202532613,743948434358.0,3763462465028.0,6066608838137.0,232793523665.0,18440653058671.0,1681705250000.0,5605737018533,282504136066.0,1623653220239.0,2560851606219.0,31179668852472,22267874338454,10776289410099.0,11491584928355.0,8911794514018,8911794514018.0,6660084447.0,2738912413597,3533632285670.0,31179668852472,1017142045990.0,1073077707665.0,6066608838137.0,0.0,228332974388.0,2831681520000.0,2831681520000,0.0,11256113798681.0,1907775162942.0,4273564958909.0,1525790133330.0,785838556193.0,683059577075.0,1613190483984.0,3326469164305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2019,4,12958724062534.0,597807279885,175622394358.0,6228800908817.0,5738016382224.0,218477097250.0,18256007721957.0,1473029280217.0,5855656716688,284160409339.0,1694012922673.0,2540937298103.0,31214731784491,21964618811379,12431755881031.0,9532862930348.0,9250112973112,9250112973112.0,6660084447.0,3012973881001,3597926921497.0,31214731784491,864155904023.0,775361587658.0,5738016382224.0,0.0,228292009622.0,2831681520000.0,2831681520000,463760000000.0,8790444258725.0,1893544932278.0,4607879937782.0,0.0,732116060477.0,750547270875.0,1233736527440.0,2774107014021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2019,3,11255009352301.0,350077851786,118405897682.0,5499625846389.0,5031758614623.0,255141141821.0,17327728188974.0,956928060434.0,5835167963188,285816682612.0,1393614738525.0,2500083274522.0,28582737541275,19527744124686,9059004990915.0,10468739133771.0,9054993416589,9054993416589.0,6660084447.0,2791408505689,3634411017836.0,28582737541275,1076752950842.0,1285670874035.0,5031758614623.0,0.0,218253732072.0,2831681520000.0,2831681520000,1352087120038.0,8867579843878.0,1533943064732.0,3325727654632.0,1645095645339.0,660350009599.0,453859005000.0,1440348411673.0,2484295870913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2019,2,10146459904006.0,426796500380,130199927114.0,4965914845580.0,4324627274860.0,298921356072.0,17612346587032.0,939000000000.0,5955549186945,287472955885.0,1220352838241.0,2575314858230.0,27758806491038,19036641898338,8460812631932.0,10575829266406.0,8722164592700,8722164592700.0,6660084447.0,2363049262764,3728666372704.0,27758806491038,939243187925.0,1245546334402.0,4324627274860.0,0.0,219528796240.0,2831681520000.0,2831681520000,1352087120038.0,8935863968453.0,1244980892068.0,3464337569068.0,1727053367987.0,621528667595.0,332422450892.0,1332715167085.0,2353551473947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2019,1,5603086138082.0,351357176806,165471555302.0,3986313581034.0,982978141828.0,116965683112.0,18201637777895.0,1211453993353.0,5988930017737,230003236830.0,2149306640283.0,2216086528404.0,23804723915977,16052664560523,6077949143221.0,9974715417302.0,7752059355454,7752059355454.0,6660084447.0,2341925241626,2782457775244.0,23804723915977,890698167110.0,1085367741597.0,982978141828.0,0.0,218133498221.0,2830432730000.0,2830432730000,1361463567945.0,8261038755799.0,780819119041.0,3794131135658.0,1747661452626.0,460965580537.0,274833395000.0,1608151295126.0,3034762788479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2018,4,6149080569127.0,489532632741,317167988332.0,4309584500849.0,928738799391.0,104056647814.0,16031578088764.0,649108058421.0,5367206637060,223605687758.0,1563524778206.0,2149267186016.0,22180658657891,14480077067889,6179853177317.0,8300223890572.0,7700581590002,7700581590002.0,6660084447.0,2350470940763,2722590455790.0,22180658657891,1002445521602.0,1230498305811.0,928738799391.0,0.0,217977353086.0,2830432730000.0,2830432730000,1361463567945.0,6537151963952.0,311371413152.0,4006480360493.0,1748563373893.0,389531241724.0,274833395000.0,1600673705897.0,2464781764318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2018,3,7182434221771.0,1206967556239,394735837109.0,4377201195999.0,1116739492401.0,86790140023.0,15618880266167.0,597528743353.0,5456923471239,227271507935.0,1527341913789.0,2200264397447.0,22801314487938,15095865433554,5773051940840.0,9322813492714.0,7705449054384,7705449054384.0,6660084447.0,2348410837194,2768741735014.0,22801314487938,961545989334.0,1183601717297.0,1116739492401.0,0.0,208753641813.0,2800432730000.0,2800432730000,1361463567945.0,7507141307307.0,257611123982.0,3477615748320.0,1816307532951.0,374946908872.0,274833395000.0,1544285979747.0,2356814723100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2018,2,7389670015513.0,1344190495385,330797096239.0,4318627211219.0,1289649018272.0,106406194398.0,14894933762573.0,352528743353.0,5354789366900,228286058192.0,1349537831839.0,2253480450703.0,22284603778086,14573817019166,5041866104146.0,9531950915020.0,7710786758920,7710786758920.0,6660084447.0,2325795357132,2748953468952.0,22284603778086,1006818637673.0,1104306645738.0,1289649018272.0,0.0,208706311973.0,2800432730000.0,2800432730000,1361463567945.0,7666448606451.0,348537577704.0,2680974274246.0,0.0,359888356180.0,274833395000.0,1488450841157.0,2055979584510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2018,1,6203869393779.0,1478687327853,368190532957.0,3301595829339.0,943803229871.0,111592473759.0,15203324808688.0,517478596901.0,5457540176650,229300608449.0,1163439536852.0,2300481586331.0,21407194202467,13721073632520,3794110989018.0,9926962643502.0,7686120569947,7686120569947.0,6660084447.0,2302861189031,2751719027881.0,21407194202467,740202922747.0,681733494577.0,944430837443.0,0.0,206814732172.0,2798064150000.0,2798064150000,1364069567945.0,8092928397776.0,565444180536.0,2008164441308.0,1951851669843.0,338497235978.0,280575888558.0,1517347119995.0,2208428035316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2017,4,5186488579803.0,1405808955199,289432292010.0,2511018021564.0,870207903222.0,110021407808.0,15579858025130.0,359104990953.0,5533091581797,230315158706.0,1197991070344.0,2325197619467.0,20766346604933,13126988342725,4070904191041.0,9056084151684.0,7639358262208,7639358262208.0,6660084447.0,2298661873137,2709152536862.0,20766346604933,680890097074.0,410665177434.0,870835510794.0,0.0,206818231346.0,2798064150000.0,2798064150000,1364069567945.0,7166203878355.0,532440805317.0,2223191172967.0,2017530534596.0,299530525374.0,207353395000.0,1915678187257.0,2448370496630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2017,3,5053375913132.0,1319183332438,288894572650.0,2491024420737.0,833768931844.0,120504655463.0,15230413613515.0,359104990953.0,5278331418775,231329708963.0,1147895606900.0,2382020513545.0,20283789526647,12648559079982,3215830692685.0,9432728387297.0,7635230446665,7635230446665.0,6660084447.0,2306184885043,2709002736331.0,20283789526647,737042000890.0,347105177434.0,834396539416.0,0.0,198803806203.0,2798064150000.0,2798064150000,1367556169720.0,7426405410843.0,127116419638.0,1859596196830.0,2119532414639.0,254672066507.0,207353395000.0,1356677378505.0,2538221088676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2017,2,4959636135986.0,1416670056234,215483161565.0,2342474509714.0,708634121657.0,276374286816.0,14544144913467.0,386704990953.0,5397700605786,231840850126.0,1039703734121.0,2445304650503.0,19503781049453,11827708983814,3142766814279.0,8684942169535.0,7676072065639,7676072065639.0,6660084447.0,2358252419253,2697776821095.0,19503781049453,592274147894.0,374928562973.0,709673151328.0,0.0,198803806203.0,2798064150000.0,2798064150000,912988169720.0,7108588050944.0,103176948008.0,1854503768303.0,2188148147902.0,247525227814.0,207353395000.0,1320250247246.0,2016066577417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2017,1,4545541819052.0,1887621079406,220173701442.0,2000800417792.0,158354285750.0,278592334662.0,13756929048792.0,375196391840.0,5084008138518,227855434660.0,1255657354844.0,1978346185340.0,18302470867844,11371309792633,2435290278305.0,8936019514328.0,6931161075211,6931161075211.0,6660084447.0,2093081969078,2306326536805.0,18302470867844,488777409843.0,376279822510.0,158981893322.0,0.0,165279550240.0,2748282370000.0,2748282370000,967754169720.0,7276216195314.0,106946159581.0,1087849906472.0,1814408429689.0,162865268701.0,207353395000.0,1280114901660.0,2091038828913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2016,4,3011669557940.0,744284929972,15781111111.0,1907444424929.0,111346327297.0,232812764631.0,7146376417912.0,84211069720.0,616836912297,228867175927.0,2633966277747.0,422632048092.0,10158045975852,5842105149001,1941631997348.0,3900473151653.0,4315940826851,4315940826851.0,6660084447.0,1016959685862,769959134255.0,10158045975852,653046207019.0,471757301956.0,111346327297.0,0.0,165030817926.0,2748282370000.0,2748282370000,67756000000.0,2974451165778.0,45290124168.0,598212689684.0,345230020467.0,75588153264.0,489202605302.0,644944313628.0,902742701768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2016,3,3679136194139.0,497528442790,151548146760.0,2370060376569.0,453806979402.0,206192248618.0,6559401502728.0,75211069720.0,714259052235,228249916319.0,2895680126855.0,501389613752.0,10238537696867,5873066971390,1866938765182.0,4006128206208.0,4365470725477,4365470725477.0,6660084447.0,1073792162049,766403831840.0,10238537696867,603886842199.0,690419483866.0,453806979402.0,0.0,171219542780.0,2738346370000.0,2738346370000,67756000000.0,3112020382587.0,84411326372.0,714969536874.0,404662997810.0,90247081353.0,490346605302.0,159326685736.0,234537755456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2016,2,5466523129132.0,2342700603101,145794916872.0,1972566009528.0,674115897758.0,331345701873.0,10866736856459.0,301848237305.0,2092022767853,229263655020.0,2032224641674.0,636702862764.0,16333259985591,10302994765600,2164074891182.0,8138919874418.0,6030265219991,6030265219991.0,6660084447.0,1074513477174,1807436606147.0,16333259985591,510582555472.0,97702242132.0,675154927429.0,0.0,186758266862.0,2738282370000.0,2738282370000,67756000000.0,7410384804278.0,57851145950.0,909183260677.0,450938297481.0,179515751313.0,617730830262.0,692314625839.0,1382012234891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2016,1,4362296193790.0,1756510137398,153504930761.0,1342008526768.0,780518581912.0,329754016951.0,10602344157982.0,257076247600.0,2176328649766,230277393720.0,2132316176308.0,656153903147.0,14964640351772,9298533552877,1570069841876.0,7728463711001.0,5666106798895,5666106798895.0,6660084447.0,995084457339,1724014294698.0,14964640351772,395661287181.0,98204877795.0,781557611583.0,0.0,135869177050.0,2601544070000.0,2601544070000,218184000000.0,6849755755711.0,26900911181.0,679910947479.0,464378552220.0,187013766036.0,648730830262.0,669268917075.0,1439903082877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2015,4,4671310530841.0,882199381135,1195977090626.0,1534628881794.0,747297450948.0,311207726338.0,10401864436410.0,257076247600.0,2257826445796,231291132421.0,2151885742456.0,665544713580.0,15073174967251,10430967762126,1672764141168.0,8758203620958.0,4642207205125,4642207205125.0,6660084447.0,811608774406,1421194798807.0,15073174967251,472525008197.0,359504416891.0,747925058520.0,0.0,134420110806.0,2280640380000.0,2280640380000,794581779008.0,7301309842604.0,32432419798.0,719689694021.0,478388282910.0,181358073738.0,404787604892.0,644988483887.0,1370622649689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2015,3,4311790358479.0,1089815530344,418130936823.0,2018338966093.0,661675568205.0,123829357014.0,8832441932063.0,257076247600.0,2162643683552,232304871122.0,2147741094934.0,672645228099.0,13144232290542,8497258458628,1981301800721.0,6515956657907.0,4646973831914,4646973831914.0,6660084447.0,1046297387743,1207091867947.0,13144232290542,1078234961646.0,52829591939.0,662303175777.0,0.0,129103589516.0,2270576380000.0,2270576380000,802760247811.0,5640433965976.0,21261573953.0,1031738646451.0,491782593800.0,175919732096.0,404787604892.0,626917275446.0,1473957422168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2015,2,3432635472580.0,888282006346,242472320866.0,1686348164291.0,532582314869.0,82950666208.0,8301291891127.0,334217997600.0,2235537013189,233318609822.0,2039591489428.0,699999122988.0,11733927363707,7164724151753,1658670397147.0,5506053754606.0,4569203211954,4569203211954.0,6660084447.0,981388757371,1246417743464.0,11733927363707,755804375968.0,56972676919.0,533209922441.0,0.0,124753312411.0,2026095380000.0,2026095380000,1038375864458.0,4387813358566.0,17292737338.0,1020698982275.0,505176904688.0,191991689473.0,551990484892.0,608417500122.0,1532599396844.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2015,1,3285368497130.0,1377776607070,217862320866.0,1133632543808.0,503765663406.0,52331361980.0,7082731904111.0,0.0,3314253384295,234332348522.0,1973272643701.0,168459847784.0,10368100401241,6631312363449,2774846217912.0,3856466145537.0,2944864597110,2944864597110.0,6660084447.0,702797850596,0.0,10368100401241,430719168854.0,0.0,504393270978.0,1754754831.0,5196576452.0,1952909040000.0,1952909040000,0.0,2471058122221.0,21116974257.0,2077594726284.0,0.0,168459847784.0,748267685606.0,613765353779.0,1327927367929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64486311880.0,,
CII,2014,4,2867476046941.0,1362129365179,206000161001.0,754556817286.0,367440480166.0,177349223309.0,6097454985243.0,0.0,2484742684593,235315536967.0,1817570260513.0,357581345919.0,8964931032184,5820859382155,2383709799442.0,3437149582713.0,2681380383207,2681380383207.0,0.0,531954365446,0.0,8964931032184,99923170226.0,0.0,368068087738.0,83186716374.0,4227874281.0,1867549040000.0,1867549040000,0.0,3392653775404.0,17998813640.0,1653928822429.0,0.0,195670880352.0,878052976864.0,473083143101.0,1202245157251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2014,3,2477607013550.0,893587952067,317902900000.0,593003773414.0,503207559595.0,169904828474.0,6612422215889.0,0.0,3141674551854,236334622882.0,1800834057926.0,189648397244.0,9090029229439,6892374656532,2273775042833.0,4618599613699.0,1764210061795,1764210061795.0,0.0,401929024436,0.0,9090029229439,113677313584.0,0.0,503835167167.0,138734038547.0,803930598.0,1155270000000.0,1155270000000,0.0,4606724687183.0,825800057744.0,831735720463.0,0.0,189633397244.0,874660191854.0,396536835065.0,1174011184594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69919401389.0,,
CII,2014,2,2504440871768.0,1335724125186,72253329951.0,491364021875.0,475697373677.0,129402021079.0,6544437459777.0,0.0,3118751958704,233947635358.0,1777047548386.0,178463723994.0,9048878331545,7021215274123,2324757575767.0,4696457698356.0,1664565589648,1664565589648.0,0.0,328939552289,0.0,9048878331545,107395627818.0,0.0,475792245444.0,92019126071.0,803930598.0,1128615000000.0,1128615000000,0.0,4687428691137.0,623971247283.0,935200780757.0,0.0,178463723994.0,844436958045.0,379278853351.0,1156753331317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79473262018.0,,
CII,2014,1,1592856508496.0,572302889774,181539289631.0,302701054302.0,448930742396.0,87382532393.0,6525439918229.0,0.0,4075287362748,224510794350.0,1663858498446.0,246583011912.0,8118296426725,6171817084573,2188208771919.0,3983608312654.0,1588078582394,1588078582394.0,0.0,256733014070,0.0,8118296426725,113901049443.0,0.0,449025614163.0,56458142355.0,827087199.0,1128615000000.0,1128615000000,0.0,3975442478212.0,617608638901.0,891901593897.0,0.0,165152972173.0,852165458045.0,315200250773.0,315200250773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2013,4,1810310988594.0,790778819452,158542313628.0,348040425073.0,435873817758.0,77075612683.0,6212644841933.0,0.0,4027836640863,225410607678.0,1437962665923.0,135923211250.0,8022955830527,6015501565370,2444304804582.0,3571196760788.0,1624907873875,1624907873875.0,0.0,294389392750,0.0,8022955830527,95397964901.0,0.0,435968689525.0,55821140522.0,0.0,1128615000000.0,1128615000000,0.0,3563689665301.0,624545547485.0,1153274194103.0,0.0,135903211250.0,663189014723.0,303403683932.0,303403683932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82108032287.0,,
CII,2013,3,2083919363079.0,903576538241,208585697729.0,494933796933.0,388534873808.0,88288456368.0,5994169073643.0,0.0,3919237486212,224268229889.0,1380095722977.0,184311967116.0,8078088436722,6109030529804,2376055188845.0,3732975340959.0,1600059834365,1600059834365.0,0.0,270107774826,0.0,8078088436722,109767029813.0,0.0,388629745575.0,56134125720.0,33578414.0,1128015000000.0,1128015000000,0.0,3725114059196.0,642005887459.0,1058566233577.0,0.0,92199348992.0,753870098114.0,286255667449.0,286255667449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CII,2013,2,1692823824198.0,883345763504,133000000000.0,349373213827.0,276964375303.0,50140471564.0,5781817889718.0,0.0,3828414268398,219765099932.0,1357807241286.0,70382951169.0,7474641713916,5484069326692,1647967764598.0,3836101562094.0,1548186793059,1548186793059.0,0.0,218234733520,0.0,7474641713916,134796817374.0,0.0,277059247070.0,3490518669.0,33578414.0,1128015000000.0,1128015000000,0.0,3830196692057.0,616066741244.0,615605772614.0,0.0,70367951169.0,691987489285.0,270760075450.0,270760075450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34688253483.0,,
CII,2013,1,1273338546091.0,631897139426,80452600761.0,302448550605.0,219342159108.0,39198096191.0,5721208705463.0,0.0,3831627987481,220896303299.0,1568949694692.0,39541944597.0,6994547251554,4905820326673,1544725417835.0,3361094908838.0,1668126368178,1668126368178.0,0.0,358997152099,0.0,6994547251554,188384463740.0,0.0,219437030875.0,5172043936.0,41983000.0,1128015000000.0,1128015000000,0.0,3358935871044.0,609377219592.0,550554813567.0,0.0,39521944597.0,797497938935.0,3314610785.0,3314610785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56878164609.0,,
CMG,2024,4,3964438144719.0,660740835818,1283864291876.0,1700553711817.0,212763605670.0,106515699538.0,3755296722147.0,,2239547904871,0.0,84126505839.0,422677746724.0,7719734866866,4134017543403,3163826545205.0,970190998198.0,3585717323463,3585717323463.0,371662664388.0,552577259799,732435570134.0,7719734866866,118581822919.0,0.0,212763605670.0,0.0,0.0,1903974960000.0,1903974960000,0.0,891691476251.0,85480339226.0,894595479965.0,211790528.0,422320306028.0,0.0,31330621193.0,31330621193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CMG,2024,3,3909684431373.0,566558092767,1193766429476.0,1845720232094.0,207186003438.0,96453673598.0,3739381801632.0,,2295340106730,0.0,83513934986.0,416411284601.0,7649066233005,4215357718846,3284897106266.0,930460612580.0,3433708514159,3433708514159.0,371662664388.0,431107508526,707967403278.0,7649066233005,102783051791.0,0.0,207186003438.0,0.0,0.0,1904392960000.0,1904392960000,0.0,848482079782.0,123994211502.0,990235122989.0,236227897.0,416047263082.0,0.0,32462188913.0,32462188913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CMG,2024,2,3587665352310.0,474869945278,1164096529695.0,1607146199975.0,189318061594.0,152234615768.0,3715870853475.0,,2292457954696,0.0,73377060121.0,460529530005.0,7303536205785,3862931974822,2926815865460.0,936116109362.0,3440604230963,3440604230963.0,371662664388.0,415676035430,720315247979.0,7303536205785,69347656909.0,0.0,189318061594.0,0.0,0.0,1904392960000.0,1904392960000,0.0,858454490826.0,86613492908.0,771435213048.0,260665265.0,460107825008.0,0.0,32112406901.0,32112406901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CMG,2024,1,3172994142785.0,510579888457,1112061029695.0,1325931498903.0,133218522714.0,91203203016.0,3680778687113.0,,2371217407648,0.0,95291473330.0,387572521163.0,6853772829898,3509624914652,2774430728562.0,735194186090.0,3344147915246,3344147915246.0,371662664388.0,342109659777,705845611961.0,6853772829898,62640733999.0,0.0,133218522714.0,0.0,0.0,1900269960000.0,1900269960000,0.0,667033109046.0,70638714688.0,899409668650.0,285102634.0,387118684015.0,0.0,34471981257.0,34471981257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CMG,2023,4,3677882981289.0,608583417327,1043370543491.0,1682247741024.0,236738380088.0,106942899359.0,3601151448211.0,,2254252318584,0.0,86015008690.0,386830452415.0,7279034429500,4005504851395,3095309641099.0,910195210296.0,3273529578105,3273529578105.0,371562805278.0,302922671634,669274025268.0,7279034429500,60349664426.0,0.0,241333319919.0,0.0,0.0,1900269960000.0,1900269960000,0.0,819945832396.0,111484693512.0,948746921648.0,309540003.0,386324012671.0,0.0,35216974434.0,35216974434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CMG,2023,3,3316191269926.0,393430237680,937060013616.0,1633810590620.0,254926046012.0,96964381998.0,3583877541773.0,,2289446882913,0.0,79278815985.0,369422524359.0,6900068811699,3664983624924,2826327145863.0,838656479061.0,3235085186775,3235085186775.0,328912815733.0,396325184820,674619985806.0,6900068811699,59030092148.0,0.0,257529761318.0,0.0,0.0,1505960320000.0,1505960320000,0.0,756384573618.0,103056515896.0,874415012991.0,333977372.0,368848092453.0,0.0,31139260478.0,31139260478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CMG,2023,2,3234754675314.0,253394381756,832982013616.0,1726316579424.0,284974896910.0,137086803608.0,3739092435872.0,,2331848083339,0.0,219940918070.0,372896263050.0,6973847111186,3802846762524,2994574221959.0,808272540565.0,3171000348662,3171000348662.0,328912815733.0,342794137888,661734042854.0,6973847111186,60984546922.0,0.0,287426976023.0,0.0,0.0,1505960320000.0,1505960320000,0.0,719772604317.0,104200822087.0,853658510027.0,285102634.0,372350235437.0,150000000000.0,33275310449.0,33275310449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
