CP,Năm,Kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,"Lãi lỗ trong công ty liên doanh, liên kết",Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông thiểu số,Cổ đông của Công ty mẹ,Thu nhập lãi và các khoản tương tự,Chi phí lãi và các khoản tương tự,Thu nhập lãi thuần,Thu nhập từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Kinh doanh ngoại hối và vàng,Chứng khoán kinh doanh,Chứng khoán đầu tư,Hoạt động khác,Chi phí hoạt động khác,Lãi/lỗ thuần từ hoạt động khác,Cố tức đã nhận,Tổng thu nhập hoạt động,LN từ HĐKD trước CF dự phòng,Chi phí dự phòng rủi ro tín dụng,Thuế TNDN,Lãi cơ bản trên cổ phiếu
KDC,2023,4,-0.314997543767246,2049341675485,-565288101318,-41.455126535567445,60722745299.0,-39117044729.0,2049341675485.0,-66064342077.0,1983277333408.0,-1603480475808.0,379796857600.0,-796021929865.0,25447386670.0,-216235248235.0,-41564520906,-587854709437.0,7217723856.0,0.0,2838334618.0,10056058474.0,-577798650963,78281128077,-44699566544.0,-544217089430,21071011888.0,-565288101318,,,,,,,,,,,,,,,,,,
KDC,2023,3,-0.2850134421580521,2355602154284,73672259402,2.028724453211531,49114920256.0,-47493167768.0,2355602154284.0,-52573377628.0,2303028776656.0,-1860337479547.0,442691297109.0,-51680393170.0,30792671461.0,-263308222826.0,-83217606052,124392666778.0,70225859.0,0.0,-9438144551.0,-9367918692.0,115024748086,-48393089301,15298007117.0,81929665902,8257406500.0,73672259402,,,,,,,,,,,,,,,,,,
KDC,2023,2,-0.3290302428219749,2371618812827,918407954259,3.455846875530375,1119853816508.0,-68989305895.0,2371618812827.0,-64788594469.0,2306830218358.0,-1986092905307.0,320737313051.0,-84581801695.0,13184150770.0,-410940114432.0,-204810288075,753443076127.0,-927720782.0,0.0,-2415999428.0,-3343720210.0,750099355917,-84636086121,49759381491.0,715222651287,-203185302972.0,918407954259,,,,,,,,,,,,,,,,,,
KDC,2023,1,-0.2768892332759445,2133880850521,-318992000873,-3.98554196636264,104720942195.0,-86751738600.0,2133880850521.0,-73919944012.0,2059960906509.0,-1671969294371.0,387991612138.0,-88693175485.0,2433395904.0,-310991312734.0,-90476710321,4984751697.0,2328692792.0,0.0,-1631926804.0,696765988.0,5681517685,-305306783061,149010097959.0,-150615167417,168376833456.0,-318992000873,,,,,,,,,,,,,,,,,,
KDC,2022,4,-0.030471087156959602,2991728944675,13973213032,-0.893162248036956,176840025215.0,-74982806293.0,2991728944675.0,-40874390814.0,2950854553861.0,-2664135800811.0,286718753050.0,-125199917868.0,68300910770.0,-318166718680.0,-78574679426,9918373061.0,21754958615.0,0.0,-6647957271.0,15107001344.0,25025374405,-17949875216,-2193782847.0,4881716342,-9091496690.0,13973213032,,,,,,,,,,,,,,,,,,
KDC,2022,3,0.2600782274305208,3294610406934,24324516984,-0.7874153090447716,60473560684.0,-56629431045.0,3294610406934.0,-67675122915.0,3226935284019.0,-2671230514133.0,555704769886.0,-62335433927.0,-34905161847.0,-356254941680.0,-104479040256,58203752860.0,4287714283.0,0.0,-2411041875.0,1876672408.0,60080425268,-26680829765,-3356558270.0,30043037233,5718520249.0,24324516984,,,,,,,,,,,,,,,,,,
KDC,2022,2,0.3536312920745482,3534613576030,206112997128,-0.1753347699849473,21425883330.0,-50540717038.0,3534613576030.0,-71695516313.0,3462918059717.0,-2573796465812.0,889121593905.0,-63439443966.0,38466522517.0,-481935242379.0,-128111293865,275528019542.0,3749784970.0,0.0,-6113809938.0,-2364024968.0,273163994574,-75846796497,20813065389.0,218130263466,12017266338.0,206112997128,,,,,,,,,,,,,,,,,,
KDC,2022,1,0.24615923992212266,2950973694097,106845592682,0.1373123676072603,22027223305.0,-50973601014.0,2950973694097.0,-71800301539.0,2879173392558.0,-2331214086188.0,547959306370.0,-55468889037.0,32216592121.0,-296387350094.0,-100283697917,150063184748.0,3078758788.0,0.0,-1028228059.0,2050530729.0,152113715477,-26291594094,-4694115696.0,121128005687,14282413005.0,106845592682,,,,,,,,,,,,,,,,,,
KDC,2021,4,0.29604187759939743,3085755262215,130789096319,1.5807520174870389,-1665139812.0,-48953880910.0,3085755262215.0,-28728041169.0,3057027221046.0,-2435704958029.0,621322263017.0,-56516411788.0,73500108970.0,-327734807312.0,-108579345260,200326667815.0,3062154733.0,0.0,-3169948610.0,-107793877.0,200218873938,-61852491526,22143250541.0,160509632953,29720536634.0,130789096319,,,,,,,,,,,,,,,,,,
KDC,2021,3,0.10977943952455639,2614607835620,114422712542,0.09774563312467778,82486562013.0,-43341703329.0,2614607835620.0,-58152887236.0,2556454948384.0,-2065100294569.0,491354653815.0,-44020091849.0,27833593806.0,-315350594617.0,-99306006724,142998116444.0,386695695.0,0.0,16743718.0,403439413.0,143401555857,-31727024708,13557161695.0,125231692844,10808980302.0,114422712542,,,,,,,,,,,,,,,,,,
KDC,2021,2,0.3212285154727351,2611208529771,249935355131,5.429152610055771,52088446151.0,-45192142674.0,2611208529771.0,-45812405197.0,2565396124574.0,-2066270922558.0,499125202016.0,-48623052188.0,-36329791827.0,-325510670882.0,46794406600,187544539870.0,1093174901.0,0.0,-2181422383.0,-1088247482.0,186456292388,-12000688314,53059056046.0,227514660120,-22420695011.0,249935355131,,,,,,,,,,,,,,,,,,
KDC,2021,1,0.3520876956198683,2368055060348,93945687856,7.371586117039712,22286917385.0,-40622388380.0,2368055060348.0,-45716648475.0,2322338411873.0,-1880493804949.0,441844606924.0,-43535036586.0,45613570016.0,-234953622429.0,-81142288188,150114147122.0,766112451.0,0.0,-663740991.0,102371460.0,150216518582,-20371499557,5065581166.0,134910600191,40964912335.0,93945687856,,,,,,,,,,,,,,,,,,
KDC,2020,4,0.0988973875855587,2380907064462,50678676383,25.055351944219012,18547575102.0,-27767860667.0,2380907064462.0,-40160518853.0,2340746545609.0,-1891893546012.0,448852999597.0,-34846875218.0,48660397841.0,-286368352201.0,-113638429964,81207315157.0,2766196407.0,0.0,-3488653961.0,-722457554.0,80484857603,795880205,-4357101266.0,76923636542,26244960159.0,50678676383,,,,,,,,,,,,,,,,,,
KDC,2020,3,0.2531109924186843,2355970693366,104234268021,3.981577931449303,24970209871.0,-32134490388.0,2355970693366.0,-41093646520.0,2314877046846.0,-1790008774981.0,524868271865.0,-36220814725.0,25236564858.0,-291924489320.0,-97005047862,149924694687.0,5002578896.0,0.0,-997763689.0,4004815207.0,153929509894,-41902794597,8602986031.0,120629701328,16395433307.0,104234268021,,,,,,,,,,,,,,,,,,
KDC,2020,2,0.15082747389812148,1976348904971,38875318458,-0.11489221660473799,18914654823.0,-33648210612.0,1976348904971.0,-35875186231.0,1940473718740.0,-1495561787478.0,444911931262.0,-35939820428.0,44026874644.0,-238029393794.0,-113948023839,119936222668.0,1162791077.0,0.0,-1022651818.0,140139259.0,120076361927,-31591533697,-3134192038.0,85350636192,46475317734.0,38875318458,,,,,,,,,,,,,,,,,,
KDC,2020,1,0.11794930263748649,1751406412483,11221969952,0.9527177408138688,15030881152.0,-30993926981.0,1751406412483.0,-25020123160.0,1726386289323.0,-1380990582007.0,345395707316.0,-37136361562.0,54062616745.0,-226837070802.0,-91091184066,59424588783.0,4292523592.0,0.0,-541502399.0,3751021193.0,63175609976,-12901689242,-2452915780.0,47821004954,36599035002.0,11221969952,,,,,,,,,,,,,,,,,,
KDH,2024,4,3.3888033336680516,2063207318000,398166974000,5.403710941461061,8252009000.0,0.0,2063207318000.0,-15677790000.0,2047529528000.0,-1139869658000.0,907659870000.0,-170816878000.0,0.0,-162938662000.0,-68189403000,513966936000.0,6771225000.0,0.0,-15954999000.0,-9183774000.0,504783162000,-111318779000,-300445000.0,393163938000,-5003036000.0,398166974000,,,,,,,,,,,,,,,,,,
KDH,2024,3,-0.5898752532705819,252802130000,70356430000,-0.6609736944063815,7405238000.0,0.0,252802130000.0,-246351000.0,252555779000.0,-94741409000.0,157814370000.0,-12604801000.0,0.0,-17696964000.0,-49446259000,85471584000.0,10658532000.0,0.0,-22126048000.0,-11467516000.0,74004068000,-40188907000,32542750000.0,66357911000,-3998519000.0,70356430000,,,,,,,,,,,,,,,,,,
KDH,2024,2,0.09513284406877769,645159733000,278529283000,0.1279238036489249,10499310000.0,0.0,645159733000.0,-621512000.0,644538221000.0,-144641514000.0,499896707000.0,-11442199000.0,0.0,-31013647000.0,-46124277000,421815894000.0,14710480000.0,0.0,-65924237000.0,-51213757000.0,370602137000,-90055812000,-385409000.0,280160916000,1631633000.0,278529283000,,,,,,,,,,,,,,,,,,
KDH,2024,1,-0.21581427205969606,333960678000,63360867000,-0.6835940438292657,12032643000.0,0.0,333960678000.0,0.0,333960678000.0,-159784308000.0,174176370000.0,-21157850000.0,0.0,-11034897000.0,-45423897000,108592369000.0,9375688000.0,0.0,-16308708000.0,-6933020000.0,101659349000,-31532441000,-6170616000.0,63956292000,595425000.0,63360867000,,,,,,,,,,,,,,,,,,
KDH,2023,4,-0.6363846884828547,470107034000,62177537000,-0.4769026679803116,16199856000.0,0.0,470107034000.0,-624862000.0,469482172000.0,-177854947000.0,291627225000.0,-55957801000.0,0.0,-58839853000.0,-52978903000,140050524000.0,32523665000.0,0.0,-56726873000.0,-24203208000.0,115847316000,-45512656000,-6949099000.0,63385561000,1208024000.0,62177537000,,,,,,,,,,,,,,,,,,
KDH,2023,3,-0.23474773598605186,616403014000,207524988000,-0.40980781472856487,13041338000.0,0.0,616403014000.0,0.0,616403014000.0,-183710162000.0,432692852000.0,-67938329000.0,0.0,-72742993000.0,-47658955000,257393913000.0,12594875000.0,0.0,-14416367000.0,-1821492000.0,255572421000,-68309382000,22831832000.0,210094871000,2569883000.0,207524988000,,,,,,,,,,,,,,,,,,
KDH,2023,2,-0.19574690151147564,589115500000,246939804000,-0.25660983180306945,7673361000.0,-767304000.0,589115500000.0,-6812774000.0,582302726000.0,-65923401000.0,516379325000.0,-18080063000.0,0.0,-19366912000.0,-48838022000,437767689000.0,9107101000.0,0.0,-33912127000.0,-24805026000.0,412962663000,-633866743000,476892613000.0,255988533000,9048729000.0,246939804000,,,,,,,,,,,,,,,,,,
KDH,2023,1,1.9838301416408841,425869365000,200251815000,-0.33136723916349026,12752903000.0,-687860000.0,425869365000.0,-563366000.0,425305999000.0,-93424241000.0,331881758000.0,-1372716000.0,0.0,-12148705000.0,-56468175000,274645065000.0,19385036000.0,0.0,-7035973000.0,12349063000.0,286994128000,-75969982000,-9958439000.0,201065707000,813892000.0,200251815000,,,,,,,,,,,,,,,,,,
KDH,2022,4,1.1625785834574025,1292869192000,118864183000,-0.7130916909042272,9257193000.0,0.0,1292869192000.0,-58790426000.0,1234078766000.0,-935897868000.0,298180898000.0,-29246779000.0,0.0,-42125697000.0,-57545180000,178520435000.0,12865947000.0,0.0,-11451899000.0,1414048000.0,179934483000,-96129749000,26898462000.0,110703196000,-8160987000.0,118864183000,,,,,,,,,,,,,,,,,,
KDH,2022,3,-0.328346451047719,805489958000,351622731000,0.11071259063556144,414121000.0,0.0,805489958000.0,-2831393000.0,802658565000.0,-293168212000.0,509490353000.0,-49255303000.0,0.0,-42792669000.0,-51112527000,366743975000.0,147331354000.0,0.0,-31116282000.0,116215072000.0,482959047000,-122441001000,-15722711000.0,344795335000,-6827396000.0,351622731000,,,,,,,,,,,,,,,,,,
KDH,2022,2,-0.33104746402234864,732500131000,332180616000,0.24685204412188988,5557576000.0,1186027000.0,732500131000.0,0.0,732500131000.0,-234593047000.0,497907084000.0,-123982000.0,0.0,-4752904000.0,-52439763000,446148011000.0,-13564785000.0,0.0,3039468000.0,-10525317000.0,435622694000,-115214707000,5544466000.0,325952453000,-6228163000.0,332180616000,,,,,,,,,,,,,,,,,,
KDH,2022,1,-0.8366556712765331,142725740000,299494471000,0.4598897916406337,2485108000.0,-1186027000.0,142725740000.0,0.0,142725740000.0,-65302197000.0,77423543000.0,-2956585000.0,0.0,-13742759000.0,-58490208000,4719099000.0,343902252000.0,0.0,-38790554000.0,305111698000.0,309830797000,-12345144000,2319320000.0,299804973000,310502000.0,299494471000,,,,,,,,,,,,,,,,,,
KDH,2021,4,-0.5436825307896628,597836861000,414293275000,0.08290387664786998,7255459000.0,-285372000.0,597836861000.0,-7823833000.0,590013028000.0,-105255696000.0,484757332000.0,-5437718000.0,0.0,-112110197000.0,-48646256000,325818620000.0,227932945000.0,0.0,-20923081000.0,207009864000.0,532828484000,-63200010000,-55105168000.0,414523306000,230031000.0,414293275000,,,,,,,,,,,,,,,,,,
KDH,2021,3,-0.3185413797517288,1199264054000,316574003000,-0.12441658911567083,1407551000.0,0.0,1199264054000.0,0.0,1199264054000.0,-722057891000.0,477206163000.0,-26918920000.0,0.0,-7762176000.0,-37623496000,406309122000.0,3807827000.0,0.0,-9603817000.0,-5795990000.0,400513132000,-84369822000,537244000.0,316680554000,106551000.0,316574003000,,,,,,,,,,,,,,,,,,
KDH,2021,2,0.3325710287018777,1094995671000,266415424000,0.04972080796446415,6131643000.0,-13875243000.0,1094995671000.0,16997968000.0,1111993639000.0,-639867696000.0,472125943000.0,-23194633000.0,0.0,-60726208000.0,-45780361000,348556384000.0,19831771000.0,0.0,-30142972000.0,-10311201000.0,338245183000,-77628239000,5883866000.0,266500810000,85386000.0,266415424000,,,,,,,,,,,,,,,,,,
KDH,2021,1,0.22981175518725125,873772240000,205148685000,0.327968945252011,5179023000.0,-1704492000.0,873772240000.0,-37293347000.0,836478893000.0,-478240883000.0,358238010000.0,-16812225000.0,0.0,-20468504000.0,-50892578000,275243726000.0,12158867000.0,0.0,-19147949000.0,-6989082000.0,268254644000,-68072086000,6513447000.0,206696005000,1547320000.0,205148685000,,,,,,,,,,,,,,,,,,
KDH,2020,4,0.37372955768616406,1310133627000,382576223000,-0.05503909453109209,9814296000.0,0.0,1310133627000.0,-19101125000.0,1291032502000.0,-623176763000.0,667855739000.0,-17602845000.0,0.0,-136029810000.0,-47070892000,476966488000.0,12769364000.0,0.0,-29524788000.0,-16755424000.0,460211064000,-89086117000,11974786000.0,383099733000,523510000.0,382576223000,,,,,,,,,,,,,,,,,,
KDH,2020,3,1.8775888248451322,1759848681000,361557790000,0.22253904422560333,14814242000.0,0.0,1759848681000.0,-4730420000.0,1755118261000.0,-1211037414000.0,544080847000.0,-21940108000.0,0.0,-26871147000.0,-33442577000,476641257000.0,8751262000.0,0.0,-15756202000.0,-7004940000.0,469636317000,-110702479000,3185175000.0,362119013000,561223000.0,361557790000,,,,,,,,,,,,,,,,,,
KDH,2020,2,1.0109617453155697,821716552000,253796459000,1.2564207713382411,5552809000.0,0.0,821716552000.0,-36874662000.0,784841890000.0,-368233599000.0,416608291000.0,-18619224000.0,0.0,-34680984000.0,-40547430000,328313462000.0,7931295000.0,0.0,-13066936000.0,-5135641000.0,323177821000,-68241447000,-782693000.0,254153681000,357222000.0,253796459000,,,,,,,,,,,,,,,,,,
KDH,2020,1,-0.1555644537754762,710492672000,154483044000,0.5109792023307901,4790893000.0,0.0,710492672000.0,-9416806000.0,701075866000.0,-365948815000.0,335127051000.0,-26515987000.0,0.0,-49413271000.0,-48314057000,215674629000.0,3306542000.0,0.0,-14234084000.0,-10927542000.0,204747087000,-53882668000,3887123000.0,154751542000,268498000.0,154483044000,,,,,,,,,,,,,,,,,,
KOS,2024,4,0.1887908652534102,435553551422,-2845203308,-1.613026913460989,2411411247.0,-18347969212.0,435553551422.0,,435553551422.0,-401081541046.0,34472010376.0,-24803793215.0,,-2421680618.0,-8571677472,1086270318.0,20500.0,,-459514434.0,-459493934.0,626776384,-3468740275,,-2841963891,3239417.0,-2845203308,,,,,,,,,,,,,,,,,,
KOS,2024,3,0.030077184424790283,304738997931,11225390823,1.4394629670291685,2749991949.0,-22499492392.0,304738997931.0,,304738997931.0,-260075311971.0,44663685960.0,-22829492392.0,,-1381540499.0,-9264018370,13938626648.0,0.0,,-457651638.0,-457651638.0,13480975010,-2084509799,,11396465211,171074388.0,11225390823,,,,,,,,,,,,,,,,,,
KOS,2024,2,0.4278539174788983,461337922882,10180938218,0.7824068111486809,2178444979.0,-34201142733.0,461337922882.0,,461337922882.0,-402059766098.0,59278156784.0,-34201142733.0,,-4898142459.0,-7893976429,14463340142.0,0.0,,-820632057.0,-820632057.0,13642708085,-3418875638,,10223832447,42894229.0,10180938218,,,,,,,,,,,,,,,,,,
KOS,2024,1,-0.2792718422308524,237296246171,2873583912,-0.38542414430475186,2392293425.0,-19461567325.0,237296246171.0,,237296246171.0,-208438289351.0,28857956820.0,-19461567325.0,,-99303164.0,-7785452414,3903927342.0,0.0,,-28396015.0,-28396015.0,3875531327,-914571304,,2960960023,87376111.0,2873583912,,,,,,,,,,,,,,,,,,
KOS,2023,4,0.11954919412089512,366383662722,4641237188,0.9562437511116612,2549581086.0,-32150418147.0,366383662722.0,,366383662722.0,-311594272553.0,54789390169.0,-32150418147.0,,-5469351574.0,-10053862823,9665338711.0,0.0,,-286872339.0,-286872339.0,9378466372,-4977925755,,4400540617,-240696571.0,4641237188,,,,,,,,,,,,,,,,,,
KOS,2023,3,-0.011773078825787495,295840935552,4601582797,0.6325648937498627,3657773588.0,-25206715933.0,295840935552.0,,295840935552.0,-261202607168.0,34638328384.0,-25206715933.0,,-112893163.0,-7537552702,5438940174.0,23941000.0,,-146949933.0,-123008933.0,5315931241,-580031878,,4735899363,134316566.0,4601582797,,,,,,,,,,,,,,,,,,
KOS,2023,2,-0.299698498078549,323098824911,5711904911,-0.5505040112762793,41988793293.0,-47390398433.0,323098824911.0,,323098824911.0,-298598347719.0,24500477192.0,-47555278853.0,,-119400783.0,-8795109221,10019481628.0,0.0,,-24581202.0,-24581202.0,9994900426,-4136206070,,5858694356,146789445.0,5711904911,,,,,,,,,,,,,,,,,,
KOS,2023,1,0.28881234629188335,329245144113,4675718848,0.2224081870642487,2164746582.0,-18010369250.0,329245144113.0,,329245144113.0,-298591950319.0,30653193794.0,-18010369250.0,,-150020328.0,-9286503678,5371047120.0,0.0,,-10566024.0,-10566024.0,5360481096,-650000000,,4710481096,34762248.0,4675718848,,,,,,,,,,,,,,,,,,
KOS,2022,4,0.07104454793127811,327259994153,2372524991,-0.659767628780345,26727909369.0,-28726200394.0,327259994153.0,,327259994153.0,-301830946919.0,25429047234.0,-28944777437.0,,-237451357.0,-10236644181,12738083628.0,4617242.0,,-4496947585.0,-4492330343.0,8245753285,-6133678193,,2112075092,-260449899.0,2372524991,,,,,,,,,,,,,,,,,,
KOS,2022,3,0.6188536992912658,299365387861,2818621676,0.03692355128412164,2498955850.0,-26593603754.0,299365387861.0,,299365387861.0,-258091648862.0,41273738999.0,-26593603754.0,,-350169570.0,-11323043168,5505878357.0,0.0,,-1232244268.0,-1232244268.0,4273634089,-1383301505,,2890332584,71710908.0,2818621676,,,,,,,,,,,,,,,,,,
KOS,2022,2,0.1737997934656609,461371029513,12707354580,2.369275871617442,6029848165.0,-26448668241.0,461371029513.0,,461371029513.0,-412203002389.0,49168027124.0,-26448668241.0,,-1624040995.0,-11588746947,15536419106.0,20665097.0,,-82994145.0,-62329048.0,15474090058,-2485763372,,12988326686,280972106.0,12707354580,,,,,,,,,,,,,,,,,,
KOS,2022,1,0.14540397922581408,255463989820,3825006162,-0.5618118283248801,162589406.0,-16900774483.0,255463989820.0,,255463989820.0,-224677975472.0,30786014348.0,-16900774483.0,,-358509905.0,-9294774502,4394544864.0,3195323.0,,-3990059.0,-794736.0,4393750128,-550000000,,3843750128,18743966.0,3825006162,,,,,,,,,,,,,,,,,,
KOS,2021,4,-0.5126551632806235,305552177811,6973248849,-0.5677908298886979,28955948121.0,-10804323777.0,305552177811.0,,305552177811.0,-294211505908.0,11340671903.0,-10804323777.0,,-1199927833.0,-8132405570,20159962844.0,5628663.0,,-10204239426.0,-10198610763.0,9961352081,-2982489768,,6978862313,5613464.0,6973248849,,,,,,,,,,,,,,,,,,
KOS,2021,3,-0.24837617867431055,184924300443,2718254082,0.5051585008703646,3278927444.0,-3482225346.0,184924300443.0,,184924300443.0,-174768300006.0,10156000437.0,-3482225346.0,,-546938182.0,-4883819251,4521945102.0,14586.0,,-735103956.0,-735089370.0,3786855732,-1068601650,,2718254082,0.0,2718254082,,,,,,,,,,,,,,,,,,
KOS,2021,2,0.5489761173826182,393057685034,3771538771,2.1849365410007864,186149623.0,-5092741892.0,393057685034.0,,393057685034.0,-377516219318.0,15541465716.0,-5092741892.0,,2441976322.0,-4380145029,8696704740.0,138323837.0,,-1768836648.0,-1630512811.0,7066191929,-3294653158,,3771538771,0.0,3771538771,,,,,,,,,,,,,,,,,,
KOS,2021,1,0.24635588464100278,223033963958,8729140605,0.4311942298116242,15102084839.0,-6458854194.0,223033963958.0,,223033963958.0,-209666193933.0,13367770025.0,-6458854194.0,,-4720846033.0,-7718015367,9572139270.0,820.0,,-92999485.0,-92998665.0,9479140605,-750000000,,8729140605,0.0,8729140605,,,,,,,,,,,,,,,,,,
KOS,2020,4,1.5941091704411812,626973253411,16133967836,0.9355898032517991,29808089326.0,-7884342816.0,626973253411.0,,626973253411.0,-590635426402.0,36337827009.0,-7884342816.0,,-9295365236.0,-6649384271,42316824012.0,2412320903.0,,-18090830536.0,-15678509633.0,26638314379,-10504346543,,16133967836,0.0,16133967836,,,,,,,,,,,,,,,,,,
KOS,2020,3,-0.018735700714198368,246033048975,1805958695,-0.7122800695280503,125067499.0,-6116549863.0,246033048975.0,,246033048975.0,-228131586301.0,17901462674.0,-6116549863.0,,-2337685947.0,-6633166492,2939127871.0,0.0,,-1133169176.0,-1133169176.0,1805958695,0,,1805958695,0.0,1805958695,,,,,,,,,,,,,,,,,,
KOS,2020,2,-0.07834248297809962,253753224871,1184180194,-0.7586326513771764,13512695490.0,-9096737406.0,253753224871.0,,253753224871.0,-243868727715.0,9884497156.0,-9096737406.0,,-2131338357.0,-6553721642,5615395241.0,0.0,,-2870507705.0,-2870507705.0,2744887536,-1560707342,,1184180194,0.0,1184180194,,,,,,,,,,,,,,,,,,
KOS,2020,1,-0.3910648979538884,178948859396,6099200530,-0.28229679123683904,1629644.0,-1720647645.0,178948859396.0,,178948859396.0,-163129534547.0,15819324849.0,-1720647645.0,,-1629365122.0,-5744441063,6726500663.0,0.0,,-40000000.0,-40000000.0,6686500663,-587300133,,6099200530,0.0,6099200530,,,,,,,,,,,,,,,,,,
LPB,2024,4,0.08797732567672016,9469116000000,2669816000000,0.01596970907776319,,,,,,,,,,,-1649917000000,,,,,,3349828000000,-680012000000,,2669816000000,,2669816000000,9469116000000.0,-4962399000000.0,4506717000000.0,638684000000.0,-128998000000.0,509686000000.0,-18120000000.0,9706000000.0,-1192000000.0,682757000000.0,-137055000000.0,545702000000.0,0.0,5552499000000.0,3902582000000.0,-552754000000.0,-680012000000.0,510.0
LPB,2024,3,0.04598413967030375,8451851000000,2330781000000,1.3475660975978245,,,,,,,,,,,-1537540000000,,,,,,2899502000000,-568721000000,,2330781000000,,2330781000000,8451851000000.0,-4673954000000.0,3777897000000.0,1109494000000.0,-93379000000.0,1016115000000.0,98757000000.0,12231000000.0,-97000000.0,181780000000.0,-62795000000.0,118985000000.0,45000000000.0,5068888000000.0,3531348000000.0,-631846000000.0,-568721000000.0,898.0
LPB,2024,2,0.01830922026812143,8117566000000,2421642000000,2.4192875195910934,,,,,,,,,,,-1246838000000,,,,,,3032459000000,-610817000000,,2421642000000,,2421642000000,8117566000000.0,-4472934000000.0,3644632000000.0,959068000000.0,-92678000000.0,866390000000.0,44391000000.0,21084000000.0,-143000000.0,303003000000.0,-57644000000.0,245359000000.0,12007000000.0,4833720000000.0,3586882000000.0,-554423000000.0,-610817000000.0,2745.0
LPB,2024,1,0.06582503546827333,8098501000000,2298661000000,0.8488147824044732,,,,,,,,,,,-1376148000000,,,,,,2886379000000,-587718000000,,2298661000000,,2298661000000,8098501000000.0,-4634004000000.0,3464497000000.0,886888000000.0,-68080000000.0,818808000000.0,148277000000.0,0.0,-30000000.0,78733000000.0,-50972000000.0,27761000000.0,18010000000.0,4477323000000.0,3101175000000.0,-214796000000.0,-587718000000.0,-769.0
LPB,2023,4,0.29659610139815085,8703413000000,2627850000000,2.934507963790878,,,,,,,,,,,-1594730000000,,,,,,3352605000000,-724755000000,,2627850000000,,2627850000000,8703413000000.0,-5357360000000.0,3346053000000.0,3014019000000.0,-88015000000.0,2926004000000.0,65726000000.0,0.0,-768000000.0,218076000000.0,-82261000000.0,135815000000.0,18092000000.0,6490922000000.0,4896192000000.0,-1543587000000.0,-724755000000.0,1275.0
LPB,2023,3,0.21640712548481442,8080286000000,992850000000,0.006042231785401976,,,,,,,,,,,-1340887000000,,,,,,1240717000000,-247867000000,,992850000000,,992850000000,8080286000000.0,-5447507000000.0,2632779000000.0,246675000000.0,-82492000000.0,164183000000.0,205408000000.0,0.0,-33000000.0,125234000000.0,-13295000000.0,111939000000.0,0.0,3114276000000.0,1773389000000.0,-532672000000.0,-247867000000.0,483.0
LPB,2023,2,0.31447620058972925,7971612000000,708230000000,-0.5063515684627636,,,,,,,,,,,-1479987000000,,,,,,880430000000,-172200000000,,708230000000,,708230000000,7971612000000.0,-5521520000000.0,2450092000000.0,327168000000.0,-77859000000.0,249309000000.0,18997000000.0,30208000000.0,-4493000000.0,128042000000.0,-17116000000.0,110926000000.0,31252000000.0,2886291000000.0,1406304000000.0,-525874000000.0,-172200000000.0,410.0
LPB,2023,1,0.30872530037932044,7598340000000,1243316000000,-0.12490788529986634,,,,,,,,,,,-1344268000000,,,,,,1565641000000,-322325000000,,1243316000000,,1243316000000,7598340000000.0,-4824135000000.0,2774205000000.0,318126000000.0,-91995000000.0,226131000000.0,144968000000.0,0.0,40000000.0,19173000000.0,-30701000000.0,-11528000000.0,0.0,3133816000000.0,1789548000000.0,-223907000000.0,-322325000000.0,719.0
LPB,2022,4,0.18302838999965632,6712509000000,667898000000,0.03596655860774612,,,,,,,,,,,-1506701000000,,,,,,867398000000,-199500000000,,667898000000,,667898000000,6712509000000.0,-3940725000000.0,2771784000000.0,1105579000000.0,-223163000000.0,882416000000.0,-14793000000.0,0.0,232000000.0,44073000000.0,-56177000000.0,-12104000000.0,53052000000.0,3680587000000.0,2173886000000.0,-1306488000000.0,-199500000000.0,419.0
LPB,2022,3,0.29956513879639624,6642748000000,986887000000,0.6132431862503903,,,,,,,,,,,-1304777000000,,,,,,1233687000000,-246800000000,,986887000000,,986887000000,6642748000000.0,-3435141000000.0,3207607000000.0,341166000000.0,-82508000000.0,258658000000.0,-12526000000.0,0.0,-3873000000.0,53322000000.0,-46568000000.0,6754000000.0,0.0,3456620000000.0,2151843000000.0,-918156000000.0,-246800000000.0,713.0
LPB,2022,2,0.16986131561601248,6064478000000,1434685000000,0.9374727377571429,,,,,,,,,,,-1342045000000,,,,,,1793185000000,-358500000000,,1434685000000,,1434685000000,6064478000000.0,-3019606000000.0,3044872000000.0,372927000000.0,-69553000000.0,303374000000.0,52308000000.0,0.0,356233000000.0,37389000000.0,-22340000000.0,15049000000.0,825000000.0,3772661000000.0,2430616000000.0,-637431000000.0,-358500000000.0,913.0
